"Species","Sex","Pop","Ages","lx","px","qx","Lx","Tx","ex"
"Elephas maximus","Female","Myanmar",28,0.650133152385447,0.991287512100678,0.00871248789932244,0.646835284313327,15.1753646090427,23.3419331922419
"Elephas maximus","Female","Myanmar",29,0.64446887516234,0.981448191391578,0.0185518086084216,0.63664709274653,14.5285293247294,22.5434150269393
"Elephas maximus","Female","Myanmar",30,0.632512811936244,0.986069651741294,0.0139303482587064,0.628080138912066,13.8918822319829,21.9630052859438
"Elephas maximus","Female","Myanmar",31,0.623701688187878,0.985874877697677,0.0141251223023231,0.618891503194181,13.2638020930708,21.2662597268381
"Elephas maximus","Female","Myanmar",32,0.614891825562059,0.978507688145211,0.0214923118547894,0.608718323951881,12.6449105898766,20.5644473779078
"Elephas maximus","Female","Myanmar",33,0.601676378690118,0.990585774058578,0.00941422594142249,0.599882678188793,12.0361922659247,20.0044287796841
"Elephas maximus","Female","Myanmar",34,0.596012061317513,0.974659014836444,0.0253409851635559,0.589102195060073,11.4363095877359,19.1880505949082
"Elephas maximus","Female","Myanmar",35,0.580908528514365,0.978333908801294,0.021666091198706,0.574143544292532,10.8472073926759,18.6728320557057
"Elephas maximus","Female","Myanmar",36,0.568322511357467,0.983388704318937,0.0166112956810631,0.563274951511302,10.2730638483833,18.0761163654165
"Elephas maximus","Female","Myanmar",37,0.558881938079104,0.972980610065423,0.0270193899345768,0.551206869081087,9.70978889687204,17.3735958085261
"Elephas maximus","Female","Myanmar",38,0.543781289066752,0.966436507214537,0.0335634927854626,0.536071730711144,9.15858202779095,16.8424000824101
"Elephas maximus","Female","Myanmar",39,0.525530089694291,0.97604934521857,0.0239506547814301,0.517966028422163,8.62251029707981,16.4072628117177
"Elephas maximus","Female","Myanmar",40,0.512943299938769,0.97791563081121,0.0220843691887903,0.508594595392516,8.10454426865764,15.800078234037
"Elephas maximus","Female","Myanmar",41,0.501615270730005,0.974912141617383,0.0250878583826172,0.496051617880167,7.59594967326513,15.142979323996
"Elephas maximus","Female","Myanmar",42,0.489030817855372,0.972974657485884,0.0270253425141159,0.483522054833444,7.09989805538496,14.518303951725
"Elephas maximus","Female","Myanmar",43,0.475814592502872,0.969578461805985,0.0304215381940149,0.46896098909017,6.61637600055152,13.9053658815888
"Elephas maximus","Female","Myanmar",44,0.461339580703777,0.964535008592743,0.035464991407257,0.451607817446665,6.14741501146135,13.3251411077355
"Elephas maximus","Female","Myanmar",45,0.44497817643829,0.977371137521038,0.0226288624789617,0.439546650606514,5.69580719401468,12.80019447157
"Elephas maximus","Female","Myanmar",46,0.434908826477528,0.962383966231791,0.0376160337682089,0.426035409213732,5.25626054340817,12.0858907049102
"Elephas maximus","Female","Myanmar",47,0.418549281374658,0.960913560238494,0.0390864397615064,0.411272288363665,4.83022513419444,11.540397628519
"Elephas maximus","Female","Myanmar",48,0.402189680100985,0.946801651248195,0.0531983487518048,0.390921211284687,4.41895284583077,10.9872357856652
"Elephas maximus","Female","Myanmar",49,0.380793853234596,0.935561954209448,0.064438045790552,0.36950655182891,4.02803163454608,10.577984913177
"Elephas maximus","Female","Myanmar",50,0.356256241483105,0.941733619389461,0.0582663806105386,0.347831032297703,3.65852508271717,10.2693641730644
"Elephas maximus","Female","Myanmar",51,0.33549847972197,0.953102789226303,0.0468972107736971,0.327228719324387,3.31069405041947,9.86798525335514
"Elephas maximus","Female","Myanmar",52,0.319764536804194,0.94492062735757,0.0550793726424305,0.310052539645533,2.98346533109508,9.33019452661191
"Elephas maximus","Female","Myanmar",53,0.302152106723722,0.941688237047699,0.058311762952301,0.293160112984222,2.67341279144955,8.84790386020388
"Elephas maximus","Female","Myanmar",54,0.28453308470091,0.942482614199733,0.0575173858002673,0.276062250552048,2.38025267846533,8.36546892593302
"Elephas maximus","Female","Myanmar",55,0.268167485495227,0.915509329477625,0.0844906705223746,0.257646987160915,2.10419042791328,7.84655314952688
"Elephas maximus","Female","Myanmar",56,0.245509834833436,0.941045518485241,0.058954481514759,0.238033748240818,1.84654344075236,7.52126057192427
"Elephas maximus","Female","Myanmar",57,0.231035929814057,0.912829646081211,0.0871703539187892,0.220148021400983,1.60850969251155,6.96216252513673
"Elephas maximus","Female","Myanmar",58,0.210896446044209,0.892571669018717,0.107428330981283,0.199197008623531,1.38836167111056,6.58314398915727
"Elephas maximus","Female","Myanmar",59,0.188240192835795,0.89976974169593,0.10023025830407,0.179114678191694,1.18916466248703,6.31727286597267
"Elephas maximus","Female","Myanmar",60,0.169372829684656,0.881134362336663,0.118865637663337,0.157585511598524,1.01004998429534,5.96347115517811
"Elephas maximus","Female","Myanmar",61,0.149240220281345,0.89033272670648,0.10966727329352,0.141881236436489,0.852464472696815,5.7120290434426
"Elephas maximus","Female","Myanmar",62,0.132873452257366,0.886328604110644,0.113671395889356,0.124169823661901,0.710583236260326,5.347819479274
"Elephas maximus","Female","Myanmar",63,0.117769541462633,0.845057750813643,0.154942249186357,0.1087240061183,0.586413412598425,4.97933001449687
"Elephas maximus","Female","Myanmar",64,0.099522063822767,0.854583694492565,0.145416305507435,0.0918397743698172,0.477689406480125,4.79983420893294
"Elephas maximus","Female","Myanmar",65,0.085049932985185,0.844669673217578,0.155330326782422,0.0770605239223602,0.385849632110308,4.53674234143746
"Elephas maximus","Female","Myanmar",66,0.0718390991017732,0.798323873409013,0.201676126590987,0.0644060065501793,0.308789108187947,4.29834327057041
"Elephas maximus","Female","Myanmar",67,0.0573508678571415,0.769644895195117,0.230355104804883,0.0504874049490995,0.244383101637768,4.26119273812064
"Elephas maximus","Female","Myanmar",68,0.0441398026812587,0.843091334894614,0.156908665105386,0.0401920296967219,0.193895696688669,4.39276310519156
"Elephas maximus","Female","Myanmar",69,0.0372138851645272,0.847457627118644,0.152542372881356,0.034215558422997,0.153703666991947,4.13027734976887
"Elephas maximus","Female","Myanmar",70,0.031537190817396,0.86,0.14,0.0293169725838513,0.11948810856895,3.7888
"Elephas maximus","Female","Myanmar",71,0.0271219841029605,0.86046511627907,0.13953488372093,0.0247503873534924,0.0901711359850984,3.32465116279069
"Elephas maximus","Female","Myanmar",72,0.023337521204873,0.837837837837838,0.162162162162162,0.0215083641374641,0.0654207486316061,2.80324324324324
"Elephas maximus","Female","Myanmar",73,0.0195530583067855,0.67741935483871,0.32258064516129,0.016468721044844,0.0439123844941419,2.24580645161289
"Elephas maximus","Female","Myanmar",74,0.0132456201433063,0.666666666666667,0.333333333333333,0.0116876829169268,0.027443663449298,2.07190476190476
"Elephas maximus","Female","Myanmar",75,0.00883041342887087,0.428571428571429,0.571428571428571,0.00690664478900989,0.0157559805323712,1.78428571428573
"Elephas maximus","Female","Myanmar",76,0.00378446289808752,0.333333333333333,0.666666666666667,0.0025418975798821,0.00884933574336129,2.33833333333333
"Elephas maximus","Female","Myanmar",77,0.00126148763269584,1,0,0.00126148763269584,0.00630743816347919,5
"Elephas maximus","Female","Myanmar",78,0.00126148763269584,1,0,0.00126148763269584,0.00504595053078336,4
"Elephas maximus","Female","Myanmar",79,0.00126148763269584,1,0,0.00126148763269584,0.00378446289808752,3
"Elephas maximus","Female","Myanmar",80,0.00126148763269584,1,0,0.00126148763269584,0.00252297526539168,2
"Elephas maximus","Female","Myanmar",81,0.00126148763269584,0,1,0.00126148763269584,0.00126148763269584,1
"Elephas maximus","Male","ZIMS_1960-1990",0,1,0.81841703637687,0.18158296362313,0.937853230699982,30.7622920227935,30.7622920227935
"Elephas maximus","Male","ZIMS_1960-1990",1,0.81841703637687,0.981481481481482,0.0185185185185185,0.81841703637687,29.8244387920936,36.4416152969228
"Elephas maximus","Male","ZIMS_1960-1990",2,0.803261165332854,0.942263697932003,0.0577363020679971,0.776213675009442,29.0060217557167,36.1103250195062
"Elephas maximus","Male","ZIMS_1960-1990",3,0.756883836051705,0.980392156862745,0.0196078431372551,0.756883836051705,28.2298080807072,37.2974117507495
"Elephas maximus","Male","ZIMS_1960-1990",4,0.74204297652128,1,0,0.74204297652128,27.4729242446555,37.0233599857645
"Elephas maximus","Male","ZIMS_1960-1990",5,0.74204297652128,1,0,0.74204297652128,26.7308812681343,36.0233599857645
"Elephas maximus","Male","ZIMS_1960-1990",6,0.74204297652128,1,0,0.74204297652128,25.988838291613,35.0233599857645
"Elephas maximus","Male","ZIMS_1960-1990",7,0.74204297652128,0.963636363636364,0.0363636363636363,0.725622199560316,25.2467953150917,34.0233599857645
"Elephas maximus","Male","ZIMS_1960-1990",8,0.71505959555687,1,0,0.71505959555687,24.5211731155314,34.2924887210764
"Elephas maximus","Male","ZIMS_1960-1990",9,0.71505959555687,0.981818181818182,0.0181818181818183,0.71505959555687,23.8061135199745,33.2924887210764
"Elephas maximus","Male","ZIMS_1960-1990",10,0.70205851200129,1,0,0.70205851200129,23.0910539244176,32.8904977714667
"Elephas maximus","Male","ZIMS_1960-1990",11,0.70205851200129,0.9587494572297,0.0412505427702996,0.681428950171534,22.3889954124164,31.8904977714667
"Elephas maximus","Male","ZIMS_1960-1990",12,0.673098217324728,1,0,0.673098217324728,21.7075664622448,32.2502212953749
"Elephas maximus","Male","ZIMS_1960-1990",13,0.673098217324728,0.959183673469388,0.0408163265306122,0.66664212022142,21.0344682449201,31.2502212953749
"Elephas maximus","Male","ZIMS_1960-1990",14,0.645624820699229,0.978260869565217,0.0217391304347827,0.645624820699229,20.3678261246987,31.54746452071
"Elephas maximus","Male","ZIMS_1960-1990",15,0.631589498510115,0.955555555555555,0.0444444444444445,0.620451628233723,19.7222013039994,31.2262970656147
"Elephas maximus","Male","ZIMS_1960-1990",16,0.603518854131888,0.955061983471074,0.0449380165289256,0.597560464923432,19.1017496757657,31.6506262314572
"Elephas maximus","Male","ZIMS_1960-1990",17,0.576397913889391,1,0,0.576397913889391,18.5041892108423,32.1031509048681
"Elephas maximus","Male","ZIMS_1960-1990",18,0.576397913889391,1,0,0.576397913889391,17.9277912969529,31.1031509048681
"Elephas maximus","Male","ZIMS_1960-1990",19,0.576397913889391,1,0,0.576397913889391,17.3513933830635,30.1031509048681
"Elephas maximus","Male","ZIMS_1960-1990",20,0.576397913889391,1,0,0.576397913889391,16.7749954691741,29.1031509048681
"Elephas maximus","Male","ZIMS_1960-1990",21,0.576397913889391,1,0,0.576397913889391,16.1985975552847,28.1031509048681
"Elephas maximus","Male","ZIMS_1960-1990",22,0.576397913889391,0.923076923076923,0.0769230769230769,0.543235244179041,15.6221996413953,27.1031509048681
"Elephas maximus","Male","ZIMS_1960-1990",23,0.532059612820976,1,0,0.532059612820976,15.0789643972163,28.3407423413849
"Elephas maximus","Male","ZIMS_1960-1990",24,0.532059612820976,1,0,0.532059612820976,14.5469047843953,27.3407423413849
"Elephas maximus","Male","ZIMS_1960-1990",25,0.532059612820976,0.96875,0.03125,0.532059612820976,14.0148451715743,26.3407423413849
"Elephas maximus","Male","ZIMS_1960-1990",26,0.515432749920321,1,0,0.515432749920321,13.4827855587534,26.1581856427199
"Elephas maximus","Male","ZIMS_1960-1990",27,0.515432749920321,1,0,0.515432749920321,12.967352808833,25.1581856427199
"Elephas maximus","Male","ZIMS_1960-1990",28,0.515432749920321,1,0,0.515432749920321,12.4519200589127,24.1581856427199
"Elephas maximus","Male","ZIMS_1960-1990",29,0.515432749920321,0.92948717948718,0.0705128205128204,0.492091382796264,11.9364873089924,23.1581856427199
"Elephas maximus","Male","ZIMS_1960-1990",30,0.47908813293876,0.956521739130435,0.0434782608695652,0.47908813293876,11.4443959261961,23.8878718535469
"Elephas maximus","Male","ZIMS_1960-1990",31,0.458258214115335,1,0,0.458258214115335,10.9653077932574,23.9282296650718
"Elephas maximus","Male","ZIMS_1960-1990",32,0.458258214115335,1,0,0.458258214115335,10.507049579142,22.9282296650718
"Elephas maximus","Male","ZIMS_1960-1990",33,0.458258214115335,0.947368421052632,0.0526315789473684,0.458258214115335,10.0487913650267,21.9282296650718
"Elephas maximus","Male","ZIMS_1960-1990",34,0.434139360740844,1,0,0.434139360740844,9.59053315091137,22.0909090909091
"Elephas maximus","Male","ZIMS_1960-1990",35,0.434139360740844,1,0,0.434139360740844,9.15639379017053,21.0909090909091
"Elephas maximus","Male","ZIMS_1960-1990",36,0.434139360740844,1,0,0.434139360740844,8.72225442942968,20.0909090909091
"Elephas maximus","Male","ZIMS_1960-1990",37,0.434139360740844,1,0,0.434139360740844,8.28811506868884,19.0909090909091
"Elephas maximus","Male","ZIMS_1960-1990",38,0.434139360740844,1,0,0.434139360740844,7.853975707948,18.0909090909091
"Elephas maximus","Male","ZIMS_1960-1990",39,0.434139360740844,1,0,0.434139360740844,7.41983634720715,17.0909090909091
"Elephas maximus","Male","ZIMS_1960-1990",40,0.434139360740844,1,0,0.434139360740844,6.98569698646631,16.0909090909091
"Elephas maximus","Male","ZIMS_1960-1990",41,0.434139360740844,0.909090909090909,0.0909090909090909,0.434139360740844,6.55155762572546,15.0909090909091
"Elephas maximus","Male","ZIMS_1960-1990",42,0.39467214612804,1,0,0.39467214612804,6.11741826498462,15.5
"Elephas maximus","Male","ZIMS_1960-1990",43,0.39467214612804,1,0,0.39467214612804,5.72274611885658,14.5
"Elephas maximus","Male","ZIMS_1960-1990",44,0.39467214612804,1,0,0.39467214612804,5.32807397272854,13.5
"Elephas maximus","Male","ZIMS_1960-1990",45,0.39467214612804,1,0,0.39467214612804,4.9334018266005,12.5
"Elephas maximus","Male","ZIMS_1960-1990",46,0.39467214612804,0.857142857142857,0.142857142857143,0.39467214612804,4.53872968047246,11.5
"Elephas maximus","Male","ZIMS_1960-1990",47,0.338290410966891,1,0,0.338290410966891,4.14405753434442,12.25
"Elephas maximus","Male","ZIMS_1960-1990",48,0.338290410966891,1,0,0.338290410966891,3.80576712337753,11.25
"Elephas maximus","Male","ZIMS_1960-1990",49,0.338290410966891,1,0,0.338290410966891,3.46747671241064,10.25
"Elephas maximus","Male","ZIMS_1960-1990",50,0.338290410966891,1,0,0.338290410966891,3.12918630144375,9.25
"Elephas maximus","Male","ZIMS_1960-1990",51,0.338290410966891,1,0,0.338290410966891,2.79089589047685,8.25
"Elephas maximus","Male","ZIMS_1960-1990",52,0.338290410966891,1,0,0.338290410966891,2.45260547950996,7.25
"Elephas maximus","Male","ZIMS_1960-1990",53,0.338290410966891,1,0,0.338290410966891,2.11431506854307,6.25
"Elephas maximus","Male","ZIMS_1960-1990",54,0.338290410966891,1,0,0.338290410966891,1.77602465757618,5.25
"Elephas maximus","Male","ZIMS_1960-1990",55,0.338290410966891,0.75,0.25,0.338290410966891,1.43773424660929,4.25
"Elephas maximus","Male","ZIMS_1960-1990",56,0.253717808225169,1,0,0.253717808225169,1.0994438356424,4.33333333333333
"Elephas maximus","Male","ZIMS_1960-1990",57,0.253717808225169,0.666666666666667,0.333333333333333,0.253717808225169,0.845726027417229,3.33333333333333
"Elephas maximus","Male","ZIMS_1960-1990",58,0.169145205483446,0.5,0.5,0.169145205483446,0.59200821919206,3.5
"Elephas maximus","Male","ZIMS_1960-1990",59,0.0845726027417229,1,0,0.0845726027417229,0.422863013708614,5
"Elephas maximus","Male","ZIMS_1960-1990",60,0.0845726027417229,1,0,0.0845726027417229,0.338290410966891,4
"Elephas maximus","Male","ZIMS_1960-1990",61,0.0845726027417229,1,0,0.0845726027417229,0.253717808225169,3
"Elephas maximus","Male","ZIMS_1960-1990",62,0.0845726027417229,1,0,0.0845726027417229,0.169145205483446,2
"Elephas maximus","Male","ZIMS_1960-1990",63,0.0845726027417229,0,1,0.0845726027417229,0.0845726027417229,1
"Elephas maximus","Male","ZIMS_1990-2020",0,1,0.883236843848836,0.116763156151164,0.95186561071971,33.3115549675438,33.3115549675438
"Elephas maximus","Male","ZIMS_1990-2020",1,0.883236843848836,0.956847827740575,0.0431521722594251,0.862818510290757,32.3596893568241,36.6376126428466
"Elephas maximus","Male","ZIMS_1990-2020",2,0.8451232554172,0.949951568384016,0.0500484316159844,0.826481411326235,31.4968708465333,37.2689671531813
"Elephas maximus","Male","ZIMS_1990-2020",3,0.802826161961375,0.9663008500637,0.0336991499363001,0.793841767992561,30.6703894352071,38.2030268673316
"Elephas maximus","Male","ZIMS_1990-2020",4,0.775771602756654,0.990048265910335,0.00995173408966521,0.773609926399268,29.8765476672145,38.5120408649275
"Elephas maximus","Male","ZIMS_1990-2020",5,0.768051330051706,0.994818652849741,0.00518134715025909,0.768051330051706,29.1029377408153,37.891917638963
"Elephas maximus","Male","ZIMS_1990-2020",6,0.76407178948149,0.988668280871671,0.0113317191283292,0.759136082234044,28.3348864107636,37.0840630433326
"Elephas maximus","Male","ZIMS_1990-2020",7,0.755413542569206,0.97723934479643,0.0227606552035697,0.749207254743351,27.5757503285295,36.5041778768524
"Elephas maximus","Male","ZIMS_1990-2020",8,0.738219835390681,0.98184062743371,0.0181593725662895,0.728537102515334,26.8265430737862,36.3395045590844
"Elephas maximus","Male","ZIMS_1990-2020",9,0.724814226363997,0.993377483443709,0.00662251655629131,0.724814226363997,26.0980059712708,36.0064758968522
"Elephas maximus","Male","ZIMS_1990-2020",10,0.720014132149666,0.979439190964013,0.0205608090359866,0.711230382125557,25.3731917449068,35.2398524028312
"Elephas maximus","Male","ZIMS_1990-2020",11,0.705210059075325,1,0,0.705210059075325,24.6619613627813,34.971085629604
"Elephas maximus","Male","ZIMS_1990-2020",12,0.705210059075325,1,0,0.705210059075325,23.956751303706,33.971085629604
"Elephas maximus","Male","ZIMS_1990-2020",13,0.705210059075325,0.968736656138666,0.0312633438613343,0.696005342816791,23.2515412446306,32.971085629604
"Elephas maximus","Male","ZIMS_1990-2020",14,0.683162834503981,1,0,0.683162834503981,22.5555359018138,33.0163392424451
"Elephas maximus","Male","ZIMS_1990-2020",15,0.683162834503981,1,0,0.683162834503981,21.8723730673099,32.0163392424451
"Elephas maximus","Male","ZIMS_1990-2020",16,0.683162834503981,0.981818181818182,0.0181818181818181,0.675043773376176,21.1892102328059,31.0163392424451
"Elephas maximus","Male","ZIMS_1990-2020",17,0.670741692058454,0.991304347826087,0.00869565217391288,0.670741692058454,20.5141664594297,30.5843019784163
"Elephas maximus","Male","ZIMS_1990-2020",18,0.664909155605772,1,0,0.664909155605772,19.8434247673712,29.8438133992796
"Elephas maximus","Male","ZIMS_1990-2020",19,0.664909155605772,0.981818181818182,0.0181818181818182,0.660798808098392,19.1785156117655,28.8438133992796
"Elephas maximus","Male","ZIMS_1990-2020",20,0.652819898231122,0.990990990990991,0.00900900900900892,0.652819898231122,18.5177168036671,28.3657358696366
"Elephas maximus","Male","ZIMS_1990-2020",21,0.646938637886697,0.991071428571429,0.0089285714285714,0.646938637886697,17.864896905436,27.6145152866333
"Elephas maximus","Male","ZIMS_1990-2020",22,0.641162400048423,0.990909090909091,0.00909090909090915,0.641162400048423,17.2179582675493,26.854285694621
"Elephas maximus","Male","ZIMS_1990-2020",23,0.635333650957074,1,0,0.635333650957074,16.5767958675008,26.091480976223
"Elephas maximus","Male","ZIMS_1990-2020",24,0.635333650957074,0.982142857142857,0.0178571428571428,0.62943494672836,15.9414622165438,25.091480976223
"Elephas maximus","Male","ZIMS_1990-2020",25,0.623988407189983,0.991071428571429,0.00892857142857129,0.623988407189983,15.3120272698154,24.5389611303362
"Elephas maximus","Male","ZIMS_1990-2020",26,0.618417082125787,0.971771347918137,0.0282286520818631,0.607812150028335,14.6880388626254,23.7510238432221
"Elephas maximus","Male","ZIMS_1990-2020",27,0.600960001472977,0.97029702970297,0.0297029702970296,0.594992444857955,14.0802267125971,23.4295571720012
"Elephas maximus","Male","ZIMS_1990-2020",28,0.583109704399523,1,0,0.583109704399523,13.4852342677391,23.1264102895115
"Elephas maximus","Male","ZIMS_1990-2020",29,0.583109704399523,0.989247311827957,0.0107526881720429,0.583109704399523,12.9021245633396,22.1264102895115
"Elephas maximus","Male","ZIMS_1990-2020",30,0.576839707578022,1,0,0.576839707578022,12.3190148589401,21.3560451839627
"Elephas maximus","Male","ZIMS_1990-2020",31,0.576839707578022,0.974017094017094,0.025982905982906,0.563050773439951,11.7421751513621,20.3560451839627
"Elephas maximus","Male","ZIMS_1990-2020",32,0.561851735688816,0.986666666666667,0.0133333333333333,0.561851735688816,11.1791243779221,19.8969295061744
"Elephas maximus","Male","ZIMS_1990-2020",33,0.554360379212965,0.958316905602765,0.0416830943972352,0.542079767663117,10.6172726422333,19.15229341842
"Elephas maximus","Male","ZIMS_1990-2020",34,0.531252923196144,0.985294117647059,0.0147058823529409,0.531252923196144,10.0751928745702,18.964964585899
"Elephas maximus","Male","ZIMS_1990-2020",35,0.523440380207965,1,0,0.523440380207965,9.54393995137403,18.2330983856885
"Elephas maximus","Male","ZIMS_1990-2020",36,0.523440380207965,0.984126984126984,0.0158730158730158,0.523440380207965,9.02049957116606,17.2330983856885
"Elephas maximus","Male","ZIMS_1990-2020",37,0.515131802744347,0.951860525631017,0.0481394743689826,0.500319787157349,8.4970591909581,16.4949225531996
"Elephas maximus","Male","ZIMS_1990-2020",38,0.490333628529488,0.964890282131661,0.0351097178683386,0.477602224998537,7.99673940380075,16.3087721064186
"Elephas maximus","Male","ZIMS_1990-2020",39,0.473118153170459,0.906723088095637,0.0932769119043629,0.442484001482625,7.51913717880221,15.892726010226
"Elephas maximus","Male","ZIMS_1990-2020",40,0.428987152876823,0.979591836734694,0.0204081632653061,0.428987152876823,7.07665317731959,16.4961890580242
"Elephas maximus","Male","ZIMS_1990-2020",41,0.420232313022194,1,0,0.420232313022194,6.64766602444276,15.8190263300663
"Elephas maximus","Male","ZIMS_1990-2020",42,0.420232313022194,0.978723404255319,0.0212765957446809,0.420232313022194,6.22743371142057,14.8190263300663
"Elephas maximus","Male","ZIMS_1990-2020",43,0.411291199979168,1,0,0.411291199979168,5.80720139839838,14.1194399459374
"Elephas maximus","Male","ZIMS_1990-2020",44,0.411291199979168,0.977777777777778,0.0222222222222223,0.411291199979168,5.39591019841921,13.1194399459374
"Elephas maximus","Male","ZIMS_1990-2020",45,0.402151395535187,0.909090909090909,0.0909090909090909,0.387415709261157,4.98461899844004,12.3948817628905
"Elephas maximus","Male","ZIMS_1990-2020",46,0.365592177759261,0.974358974358974,0.0256410256410257,0.365592177759261,4.59720328917888,12.5746762891795
"Elephas maximus","Male","ZIMS_1990-2020",47,0.356218019355177,0.972972972972973,0.027027027027027,0.356218019355177,4.23161111141962,11.8792730336316
"Elephas maximus","Male","ZIMS_1990-2020",48,0.346590505318551,0.96969696969697,0.0303030303030303,0.346590505318551,3.87539309206445,11.1814750623436
"Elephas maximus","Male","ZIMS_1990-2020",49,0.33608776273314,0.931034482758621,0.0689655172413792,0.321774236898432,3.5288025867459,10.4996461580419
"Elephas maximus","Male","ZIMS_1990-2020",50,0.312909296337751,0.847407407407407,0.152592592592593,0.282683523739897,3.20702834984746,10.2490670216005
"Elephas maximus","Male","ZIMS_1990-2020",51,0.26516165556325,1,0,0.26516165556325,2.92434482610757,11.0285358563467
"Elephas maximus","Male","ZIMS_1990-2020",52,0.26516165556325,0.947368421052632,0.0526315789473685,0.26516165556325,2.65918317054432,10.0285358563467
"Elephas maximus","Male","ZIMS_1990-2020",53,0.251205778954658,0.941176470588235,0.0588235294117647,0.251205778954658,2.39402151498107,9.53012118169934
"Elephas maximus","Male","ZIMS_1990-2020",54,0.236428968427913,0.933333333333333,0.0666666666666667,0.236428968427913,2.14281573602641,9.06325375555555
"Elephas maximus","Male","ZIMS_1990-2020",55,0.220667037199386,0.857142857142857,0.142857142857143,0.213674114552468,1.9063867675985,8.63920045238095
"Elephas maximus","Male","ZIMS_1990-2020",56,0.189143174742331,1,0,0.189143174742331,1.69271265304603,8.9493721111111
"Elephas maximus","Male","ZIMS_1990-2020",57,0.189143174742331,0.888888888888889,0.111111111111111,0.189143174742331,1.5035694783037,7.9493721111111
"Elephas maximus","Male","ZIMS_1990-2020",58,0.168127266437627,1,0,0.168127266437627,1.31442630356137,7.81804362499999
"Elephas maximus","Male","ZIMS_1990-2020",59,0.168127266437627,0.75,0.25,0.16275452846362,1.14629903712374,6.81804362499999
"Elephas maximus","Male","ZIMS_1990-2020",60,0.12609544982822,1,0,0.12609544982822,0.983544508660119,7.8
"Elephas maximus","Male","ZIMS_1990-2020",61,0.12609544982822,0.8,0.2,0.12609544982822,0.857449058831899,6.8
"Elephas maximus","Male","ZIMS_1990-2020",62,0.100876359862576,1,0,0.100876359862576,0.731353609003678,7.25
"Elephas maximus","Male","ZIMS_1990-2020",63,0.100876359862576,1,0,0.100876359862576,0.630477249141102,6.25
"Elephas maximus","Male","ZIMS_1990-2020",64,0.100876359862576,1,0,0.100876359862576,0.529600889278526,5.25
"Elephas maximus","Male","ZIMS_1990-2020",65,0.100876359862576,1,0,0.100876359862576,0.428724529415949,4.25
"Elephas maximus","Male","ZIMS_1990-2020",66,0.100876359862576,0.75,0.25,0.100876359862576,0.327848169553373,3.25
"Elephas maximus","Male","ZIMS_1990-2020",67,0.0756572698969322,1,0,0.0756572698969322,0.226971809690797,3
"Elephas maximus","Male","ZIMS_1990-2020",68,0.0756572698969322,1,0,0.0756572698969322,0.151314539793864,2
"Elephas maximus","Male","ZIMS_1990-2020",69,0.0756572698969322,0,1,0.0756572698969322,0.0756572698969322,1
"Elephas maximus","Male","Myanmar",0,1,0.908460963468136,0.0915390365318636,0.950380457550523,27.4641564354703,27.4641564354703
"Elephas maximus","Male","Myanmar",1,0.908460963468136,0.919974633053198,0.080025366946802,0.877255387442762,26.5137759779198,29.1853772964564
"Elephas maximus","Male","Myanmar",2,0.835761041509754,0.95085787447743,0.0491421255225697,0.814469275206172,25.6365205904771,30.6744623369452
"Elephas maximus","Male","Myanmar",3,0.794689967501008,0.950008586697073,0.0499914133029266,0.774197108679786,24.8220513152709,31.2348869752649
"Elephas maximus","Male","Myanmar",4,0.754962292887976,0.968782628918988,0.0312173710810124,0.744794411043868,24.0478542065911,31.8530533685335
"Elephas maximus","Male","Myanmar",5,0.73139435483872,0.969621683892918,0.0303783161070815,0.719194362600741,23.3030597955472,31.8611425442104
"Elephas maximus","Male","Myanmar",6,0.709175825928494,0.966770684338714,0.0332293156612858,0.697332515425668,22.5838654329465,31.8452273854349
"Elephas maximus","Male","Myanmar",7,0.685610398549363,0.987229862475442,0.0127701375245578,0.680734348170682,21.8865329175208,31.9226968608251
"Elephas maximus","Male","Myanmar",8,0.676855059471621,0.987065677647977,0.0129343223520225,0.672147745313284,21.2057985693501,31.3298959246965
"Elephas maximus","Male","Myanmar",9,0.668100397946817,0.983873995619651,0.0161260043803487,0.662834708111784,20.5336508240369,30.734378975286
"Elephas maximus","Male","Myanmar",10,0.657326608003014,0.986680327868852,0.0133196721311476,0.653076883723814,19.8708161159251,30.2297455693958
"Elephas maximus","Male","Myanmar",11,0.648571233101335,0.9865005192108,0.0134994807892004,0.644908567934133,19.2177392322013,29.6308843984738
"Elephas maximus","Male","Myanmar",12,0.639815858199655,0.986316900986999,0.0136830990130011,0.635990743581894,18.5728306642671,29.0284000095406
"Elephas maximus","Male","Myanmar",13,0.631061194461821,0.982925365163237,0.0170746348367627,0.625458121945176,17.9368399206852,28.4232972619748
"Elephas maximus","Male","Myanmar",14,0.620286055006734,0.98914223669924,0.01085776330076,0.616453886002404,17.3113817987401,27.9087070537997
"Elephas maximus","Male","Myanmar",15,0.613551135842709,0.991218441273326,0.00878155872667397,0.611301672841924,16.6949279127377,27.2103284265089
"Elephas maximus","Male","Myanmar",16,0.608163200511489,0.98781838316722,0.0121816168327796,0.60386632208484,16.0836262398957,26.4462338832221
"Elephas maximus","Male","Myanmar",17,0.600754789431061,0.985427264296362,0.0145727357036376,0.596013814737655,15.4797599178109,25.7671851979255
"Elephas maximus","Male","Myanmar",18,0.592000148661987,0.979524805614486,0.0204751943855145,0.587306504923257,14.8837461030732,25.1414566984701
